,fecha,hora_declarada,ruta,operador,tipo_aeronave,total_abordo,pasajeros_abordo,tripulacion_abordo,total_fatalidades,pasajeros_fatalidades,tripulacion_fatalidades,tierra_fatalidades
2414,1969-09-06,,"Quito, Ecuador",TAME Ecuador,Douglas DC-3,16,,,1,,,
2415,1969-09-08,1400,"Near Medina, Colombia",SATENA,Douglas DC-3,32,29,3,32,29,3,0
2416,1969-09-09,1429,"Near Fairland, Indiana",Allegheny Airlines / Forth Corporation,MD Douglas DC-9-31/Piper Cherokee PA-28,83,79,4,83,79,4,0
2417,1969-09-12,,"Near Antipolo, Philippines",Philippine Air Lines,BAC One-Eleven 402AP,47,42,5,45,41,4,0
2418,1969-09-14,2033,"Londrina-Parana, Brazil",VASP,Douglas DC-3,21,15,6,20,15,5,0
2419,1969-09-17,1709,"Campbell River, Canada",Pacific Western Airlines,Convair CV-640,15,11,4,4,2,2,0
2420,1969-09-20,1600,"Near Hoi An, Vietnam",Air Vietnam (South Vietnam),Douglas DC-4 / USAF F-4E,76,71,5,74,69,5,2
2421,1969-09-21,1720,"Mexico City, Mexico",Mexicana,Boeing B-727-64,118,111,7,27,22,5,0
2422,1969-09-26,1510,"Near La Paz, Bolivia",Lloyd Aereo Boliviano,Douglas DC-6B,74,69,5,74,69,5,0
2423,1969-09-26,1840,"Uli, Nigeria",Nordchurchaid,Boeing C-97,5,0,5,5,0,5,0
2424,1969-10-02,710,Gulf of Tonkin,Military - U.S. Navy,Grumman C-2A,26,21,5,26,21,5,0
2425,1969-10-13,1727,"Nizhnevartovsk, Russia",Aeroflot,Antonov An-24B,56,52,4,24,22,2,0
2426,1969-11-09,,"Timmins, Ontario ,Canada",Austin Airways,Douglas C-47B,4,2,2,2,2,0,0
2427,1969-11-13,233,"Near Anderma, Russia",Aeroflot,Antonov An-12TB,12,9,3,12,9,3,0
2428,1969-11-19,2020,"Mt. Pilot Knob, Glens Falls, New York",Mohawk Airlines,Fairchild-Hiller FH-227B,14,11,3,14,11,3,0
2429,1969-11-20,830,"Near Ikeja, Nigeria",Nigeria Airways,BAC VC-10-1101,87,76,11,87,76,11,0
2430,1969-12-03,1805,"Off Caracas, Venezuela",Air France,Boeing B-707-328B,62,41,21,62,41,21,0
2431,1969-12-05,1500,"Nnear Albuquerque, New Mexico",Private,Lockheed 18-08 Lodestar,9,9,2,9,9,2,0
2432,1969-12-06,707,"Near Khantanga, Russia",Aeroflot,Antonov An-12PL,8,2,6,8,2,6,0
2433,1969-12-08,2046,"Near Keratea, Greece",Olympic Airways,Douglas DC-6B,90,85,5,90,85,5,0
2434,1969-12-10,1833,"Off Makhachkala , Russia",Aeroflot,Ilyushin 14P,17,12,5,17,12,5,0
2435,1969-12-22,,"Nha Trang, Vietnam",Air Vietnam (South Vietnam),Douglas DC-6B,77,70,7,10,10,0,24
2436,1969-12-23,,"Near Luang Prabang, Laos",Laos Air,Douglas C-47A-25-DK,6,4,2,6,4,2,0
2437,1970-01-05,2225,"Stockholm, Sweden",Spantax,Convair CV-990-30A-5,10,7,3,5,5,0,0
2438,1970-01-12,1200,Near Villia Greece,Military - Royal Hellenic Air Force,Douglas C-47,27,22,5,23,19,4,0
2439,1970-01-13,600,"Faleolo, Western Samoa",Polynesian Airlines,Douglas DC-3,32,29,3,32,29,3,0
2440,1970-01-14,,"Mt. Pumacona, Peru",Faucett,Douglas DC-4,28,24,4,28,24,4,0
2441,1970-01-25,1913,"Near Delhi, India",Royal Nepal Airlines,Fokker F-27 Friendship 200,23,18,5,1,0,1,0
2442,1970-01-25,,"Near Poza Rica, Mexico",Charter -Federal Electricity Commission,Convair CV-240-2,19,15,4,18,14,4,0
2443,1970-01-28,2053,"Near Batagai, Russia",Aeroflot,Antonov AN-24,34,28,6,34,28,6,0
2444,1970-01-28,749,"Cleveland, Ohio",TAG Airlines,De Havilland Dove,9,7,2,9,7,2,0
2445,1970-01-29,1927,"Near Murmansk, Russia",Aeroflot,Tupolev TU-124,11,32,6,11,8,3,0
2446,1970-02-04,1345,"Apuseni mountains, Romania",Tarom,Antonov AN-24V,22,18,4,21,17,4,0
2447,1970-02-04,2055,"Near Corrientes, Argentina",Aerolineas Argentinas,Hawker Siddeley HS-748 1,37,33,4,37,33,4,0
2448,1970-02-06,1542,"Near Samarkand, USSR",Aeroflot,Ilyushin IL-18V,106,98,8,92,85,7,0
2449,1970-02-10,1837,"Long Island Sound, Connecticut",Pilgrim Airlines,de Havilland Canada DHC-6 Twin Otter 100,5,3,2,5,3,2,0
2450,1970-02-12,738,"Puerto Infrida, Colombia",Lineas Aéreas La Urraca,Douglas DC-3 (C-47-DL),12,8,4,12,8,4,2
2451,1970-02-15,1830,"Off Santo Domingo, Dominican Republic",Compania Dominicana de Aviacion,McDonnell Douglas DC-9-32,102,97,5,102,97,5,0
2452,1970-02-19,,Congo,Air Congo,Douglas DC-3,17,14,3,17,14,3,0
2453,1970-02-21,1334,"Zurich, Switzerland",Swissair,Convair CV-990-30A-6,47,38,9,47,38,9,0
2454,1970-03-06,,"St. Moritz, Switzerland",Bavaria Flug,Handley Page Jetstream 1,11,9,2,11,9,2,0
2455,1970-03-14,1730,"Belem Bay, Brazil",Paraense Transportes Aereos,Fairchild-Hiller FH-227B,40,35,5,38,34,4,0
2456,1970-03-16,1130,"Near Da Nang, South Vietnam",Military - U.S. Navy,Lockheed EC-121P,31,0,31,23,0,23,0
2457,1970-03-26,1953,"Colorado City, Arizona",Grand Canyon Airlines,Piper PA-32,6,5,1,6,5,1,0
2458,1970-04-01,407,"Novosibirsk, Russia",Aeroflot,Antonov AN-24V,45,40,5,45,40,5,0
2459,1970-04-01,945,"Casablanca, Morocco",Royal Air Maroc,Aerospatiale Caravelle 3,82,76,6,61,56,5,0
2460,1970-04-04,2047,"Zaporozhye, Ukraine",Aeroflot,Ilyushin IL-14P,35,30,5,7,6,1,0
2461,1970-04-21,1130,"Manila, Philippines",Philippine Air Lines,Hawker Siddeley HS-748-209,36,32,4,36,32,4,0
2462,1970-04-25,1023,"Rivolto, Italy",Military - Italian Air Force,Fairchild C-119G,19,12,7,17,10,7,0
2463,1970-04-28,912,"Kainatu,  New Guinea",Trans Australia Airlines,de Havilland Canada DHC-6 Twin Otter 100,11,9,2,8,6,2,0
2464,1970-05-02,1549,"Near St. Croix, US Virgin Islands",Antillean Airlines,McDonnell Douglas DC-9-33CF,63,57,6,23,22,1,0
2465,1970-05-04,804,"Hamilton AFB, California",Military - U.S. Air Force,Convair CV-240,14,0,14,13,0,13,0
2466,1970-05-06,,"Mogadishu, Somalia",Somali Airlines,Vickers 785D Viscount,30,26,4,5,5,0,0
2467,1970-05-09,,"Iligan, Philippines",Philippine Air Lines,Fokker F-27 Friendship 100,33,29,4,1,0,1,0
2468,1970-05-09,2128,"Pellston, Michigan",Executive Jet Sales Inc.,Gates Learjet 23,6,4,2,6,4,2,0
2469,1970-05-15,1149,"Kishiniev, Moldavia, USSR",Aeroflot,Antonov AN-10,11,0,11,11,0,11,0
2470,1970-05-26,,"Near Tegucigalpa, Honduras",Aeroservicios,de Havilland DH-114 Heron 1B,6,4,2,6,4,2,0
2471,1970-05-30,930,"Chamblee, Georgia",Lehigh Acres Development Inc.,Martin 404,33,29,4,1,1,0,5
2472,1970-06-01,512,"Tripoli, Libya",Ceskoslovenske Aerolinie,Tupolev TU-104A,13,10,3,13,10,3,0
2473,1970-06-02,,"Roxas, Philippines",Philippine Air Lines,Fokker F-27 Friendship 100,44,40,4,1,1,0,0
2474,1970-06-10,,"Near Huaricanga, Peru",Military - LADE,Fokker F-27 Friendship 400M,8,5,3,5,3,2,0
2475,1970-07-03,1400,"McGrath, Alakska",Reeder Flying Service,Douglas DC-3,27,25,2,5,4,1,0
2476,1970-07-03,1905,"Near Arbucias, Gerona, Spain",Dan Air Services,de Havilland Comet 4,112,105,7,112,105,7,0
2477,1970-07-05,809,"Toronto, Canada",Air Canada,McDonnell Douglas DC-8-63,109,100,9,109,100,9,0
2478,1970-07-18,1720,North Atlantic Ocean,Military - Soviet Air Force,Antonov AN-22,23,15,8,23,15,8,0
2479,1970-07-27,1135,"Tokyo, Japan",Flying Tiger Line,McDonnell Douglas DC-8-63AF,4,0,4,4,0,4,0
2480,1970-08-03,,"Near Las Vegas, Nevada",Military - United States Navy,Lockheed P-3A Orion,10,0,10,10,0,10,0
2481,1970-08-06,217,"Islamabad, Pakistan",Pakistan International Airlines,Fokker F-27 Friendship 200,30,26,4,30,26,4,0
2482,1970-08-09,1500,"Near Cuzco, Peru",Lineas Aereas Nacionales SA (Peru),Lockheed 188A Electra,100,91,9,99,91,8,2
2483,1970-08-12,344,"Taipei, Taiwan",China Airlines (Taiwan),NAMC YS-11A-219,31,26,5,14,12,2,0
2484,1970-08-26,,"Near Tam Ky, South Vietnam",Military - U.S. Army,Boeing Vertol CH47B (helicopter),32,,,30,,,0
2485,1970-08-29,1445,"Near Silchar, India",Indian Airlines,Fokker F-27 Friendship 400,39,34,5,39,34,5,0
2486,1970-08-30,,"Haringvreter, Netherlands",Dutch Continental Airways,Britten-Norman BN-2A Islander,10,9,1,3,2,1,0
2487,1970-09-02,1541,"Lihovka, Ukraine",Aeroflot,Tupolev Tu-124,37,32,5,37,32,5,0
2488,1970-09-02,,"Near Dnepropetrovsk, Ukraine, USSR",Aeroflot,Tupolev TU-124,37,,,37,,,0
2489,1970-09-03,2126,"Near Leningrad, USSR",Aeroflot,Yakovlev YAK-40,21,18,3,21,18,3,0
2490,1970-09-08,1606,"New York, New York",Trans International Airlines,McDonnell Douglas DC-8-63CF,11,0,11,11,0,11,0
2491,1970-09-26,1056,"Near Vagar, Faeroe Islands, Denmark",Icelandair,Fokker F-27 Friendship 300,34,30,4,8,7,1,0
2492,1970-09-30,,"Near Da Nang, Vietnam",Air Vietnam (South Vietnam),Douglas DC-3-DST,38,34,4,4,1,3,0
2493,1970-10-02,1200,"Mt. Trelease, near Silver Plume, Colorado","Charter, Golden Eagle Aviation Inc.",Martin 404,40,37,3,32,30,2,0
2494,1970-10-02,1407,"Near Taipei, Taiwan",Military - U.S. Air Force,Lockheed C-130E,43,37,6,43,37,6,0
2495,1970-10-04,1510,"Mahaffey, Pennsylvania",Private,Aero Commander 500-B,2,1,1,2,1,1,0
2496,1970-10-06,,"Near Germiston, South Africa",National Airways,Douglas DC-3,11,9,2,3,2,1,0
2497,1970-10-10,2130,"Fort Dix, New Jersey",Saturn Airways,Lockheed L-100-20 Hercules,3,0,3,3,0,3,0
2498,1970-10-28,,"Pointe-à-Pitre, Guadeloupe",Aerocosta Colombia,Curtiss C-46D,4,1,3,2,0,2,0
2499,1970-11-14,1936,"Near Huntington, West Virginia",Southern Airways,McDonnell Douglas DC-9-31,75,71,4,75,71,4,0
2500,1970-11-27,1330,"Near Nha Trang, South Vietnam",Military - U.S. Air Force,Fairchild C-123K,79,73,6,79,73,6,0
2501,1970-11-27,1705,"Anchorage, Alaska",Capitol Airlines,McDonnell Douglas DC-8-63CF,229,219,10,47,46,1,0
2502,1970-11-29,1430,"Near Cam Ranh, South Vietnam",Military - U.S. Air Force,Fairchild C-123K,44,39,5,42,37,5,0
2503,1970-12-02,1600,"Dhaka, Bangladesh",Cargolux,Canadair CL-44J,8,4,4,8,4,4,0
2504,1970-12-05,643,"Delhi, India",Jamair,Douglas DC-3,16,12,4,5,2,3,0
2505,1970-12-07,,"Near Constanta, Romania",Tarom,BAC One-Eleven  424EU,27,20,7,19,16,3,0
2506,1970-12-28,1442,"St. Thomas, Virgin Islands",Trans Caribbean Airways,Boeing B-727-2A7,55,48,7,2,2,0,0
2507,1970-12-31,2309,"Near Shemshernagar,  Pakistan",Pakistan International Airlines,Fokker F-27 Friendship 200,35,31,4,7,7,0,0
2508,1970-12-31,,"Off Algiers, Algeria",Rousseau Aviation,Nord 262E,31,28,3,31,28,3,0
2509,1970-12-31,1637,"Leningrad, USSR",Aeroflot,Ilyushin IL-18B,93,90,3,93,90,3,0
2510,1971-01-02,325,"Ben Gashir, Libya",United Arab Airlines,de Havilland Comet 4C,16,8,8,16,8,8,0
2511,1971-01-09,1620,"Edison, New Jersey",American Airlines / Private,Boeing B-707-323 / Cessna 150,21,14,7,2,0,2,0
2512,1971-01-18,1549,"Zurich, Switzerland",Balkan Bulgarian Airlines,Ilyushin IL-18,47,39,8,45,38,7,0
2513,1971-01-21,735,"Near Pacae, Peru",Fuerza Aérea del Peru,Curtiss-Wright C-46,35,30,5,35,30,5,0
2514,1971-01-21,940,"Near Privas, France",L'Armée de L'Air,Nord 262A-34,21,17,4,21,17,4,0
2515,1971-01-22,2136,"Surgut, USSR",Aeroflot,Antonov AN-12B,14,12,2,14,12,2,0
2516,1971-01-23,,"Near Sokcho, South Korea",Korean Airlines,Fokker F-27 Friendship 500,60,55,5,2,1,1,0
2517,1971-01-25,1145,"Merida, Venezuela",Linea Aeropostal Venezolana,Vickers Viscount 749,47,43,4,13,12,1,0
2518,1971-01-31,441,"Voroshilovgrad, Russia",Aeroflot,Antonov AN-10,7,6,1,7,6,1,0
2519,1971-02-17,,"Mt. Cunatineuta, Ecuador",TAM (Transportes Aereos Militares),Curtiss C-46,12,8,4,12,8,4,0
2520,1971-03-26,2039,"Gauhati, India",Jamair,Douglas DC-3,15,11,4,15,11,4,0
2521,1971-03-31,633,"Ontario, California",Western Airlines,Boeing B-720-047B,5,0,5,5,0,5,0
2522,1971-03-31,1259,"Vorochilovgrad, Ukraine",Aeroflot,Antonov An-10,65,57,8,65,57,8,0
2523,1971-04-15,700,"Near San Jose, Philippines",Military - Philippine Air Force,Douglas C-47A,40,36,4,39,35,4,0
2524,1971-04-22,1701,"Manchester, New Hampshire",New England Aviaiton,Beechcraft C35,4,3,1,4,3,1,0
2525,1971-05-11,,"Guatemala City, Guatemala",Aviateca,Curtiss C-46A-55-CK,35,32,3,5,2,3,0
2526,1971-05-23,2000,"Near Rijeka, Yugoslavia",Aviogenex (Yugoslavia),Tupolev TU-134A,83,76,7,78,75,3,0
2527,1971-05-25,426,"Santiago, Chile",Aerolineas Flecha Austral - ALFA,Curtiss C-46,4,2,2,4,2,2,0
2528,1971-05-28,1108,"Roanoke, Virginia",Private,Aero Commander 680E,6,5,1,6,5,1,0
2529,1971-06-06,1711,"Near Duarte, California",Hughes Airwest  / Military - US Marine Air Corps,McDonnell Douglas DC-9-31 / F4-B,51,44,7,50,44,6,0
2530,1971-06-07,849,"New Haven, Connecticut",Allegheny Airlines,Convair CV-580,31,28,3,28,26,2,0
2531,1971-06-13,1330,North Pacific Ocean,Military - U.S. Air Force,Boeing - EC-135N,24,20,4,24,20,4,0
2532,1971-06-17,1430,"Near Arica, Chile",SAVCO,Douglas DC-6,6,4,2,6,4,2,0
2533,1971-06-28,1800,"Garberville, California",Shelter Cove Sea Park,Douglas DC-3,24,21,3,17,15,2,0
2534,1971-07-03,1810,"Hokkaido, Japan",Toa Domestic Airline (Japan),NAMC YS-11A-227,68,64,4,68,64,4,0
2535,1971-07-24,,"Near Bamako, Mali",Air Ivoire,Douglas DC-3,6,4,2,6,4,2,0
2536,1971-07-25,1321,"Manila, Philippines",Pan American World Airways,Boeing 707-321CF,4,0,4,4,0,4,0
2537,1971-07-25,835,"Near Irkutsk, Russia",Aeroflot,Tupolev TU-104B,126,118,8,97,93,4,0
2538,1971-07-30,1500,"Near Pau, France",Military - French Air Force,Nord 2501 Noratlas,39,36,3,37,34,3,0
2539,1971-07-30,1400,"Near Morioko, Japan",All Nippon Airways /  Japanese Air Force,Boeing B-727-281 / Air Force F86F,164,155,9,163,155,8,0
2540,1971-07-30,1429,"San Francisco, California",Pan American World Airways,Boeing B-747-121,218,197,21,0,0,0,0
2541,1971-08-18,940,"Near Pegnitz, West Germany",Military - U.S. Army,Boeing Vertol CH-47A (helicopter),37,32,5,37,32,5,0
2542,1971-08-19,2040,"Augusta, Maine",Downeast Airlines,Piper PA-31,8,7,1,3,2,1,0
2543,1971-08-28,1852,"Off Copenhagen, Denmark",Malev Hungarian Airlines,Ilyushin IL-18D,34,25,9,32,23,9,0
2544,1971-09-04,1115,"Near Juneau, Alaska",Alaska Airlines,Boeing B-727-193,111,104,7,111,104,7,0
2545,1971-09-06,1821,"Near Hasloh, Germany",Pan International,BAC One-Eleven 515FB,121,115,6,22,21,1,0
2546,1971-09-16,,"Presevo, Russia",Yemen Airlines,Douglas DC-3,5,3,2,5,3,2,0
2547,1971-09-16,1143,"Kiev, Ukraine, USSR",Malev Hungarian Airlines,Tupolev TU-134A,49,41,8,49,41,8,0
2548,1971-09-17,730,"Rila mountain, Bulgaria",Balkan Bulgarian Airlines,Antonov An-14,9,7,2,9,6,2,0
2549,1971-09-28,1200,"Sena Madureira, Brazil",Cruzeiro,Douglas DC-3,32,28,4,32,28,4,0
2550,1971-10-02,1110,"Near Aarsele, West Vlaanderen, Belgium",British European Airways,Vickers Vanguard 951,63,55,8,63,55,8,0
2551,1971-10-10,2017,"Moscow, Russia",Aeroflot,Tupolev TU-104B,25,18,7,25,18,7,0
2552,1971-10-16,945,"Colorado City, Arizona",Scenic Air Lines,Cessna 402,10,9,1,10,9,1,0
2553,1971-10-17,,"San Vicente del Caguan, Colombia",Aerolineas TAO,Douglas C-47A,21,17,4,19,15,4,0
2554,1971-10-21,1120,"Peoria, Illinois",Chicago and Southern Airlines,Beech E18S,16,14,2,16,14,2,0
2555,1971-10-23,,"Near Qui Nhon, South Vietnam",Military - Vietnamese Air Force,Douglas C-47,23,20,3,22,19,3,0
2556,1971-10-24,2215,"Bath, Pennsylvania",Monmouth Airways,Beechcraft B99,8,6,2,4,2,2,0
2557,1971-11-09,540,"Off Livorno, Italy",Military - Royal Air Force,Lockheed C-130K Hercules,52,46,6,52,46,6,0
2558,1971-11-10,,"Off Padang, Indonesia",Merpati Nusantara Airlines,Vickers Viscount 828,69,62,7,69,62,7,0
2559,1971-11-12,1125,"Vinnitsa, Russia",Aeroflot,Antonov AN-24,48,43,5,48,43,5,0
2560,1971-11-21,2150,"Near Penghu Island, Taiwan",China Airlines (Taiwan),Sud Aviation SE-210 Caravelle III,25,17,8,25,17,8,0
2561,1971-11-28,1330,"Near Hue, South Vietnam",Military - U.S. Army,Boeing Vertol CH-47C,34,29,5,34,29,5,0
2562,1971-12-01,2148,"Saratov, Russia",Aeroflot,Antonov AN-24,57,53,4,57,53,4,0
2563,1971-12-04,1346,"Raleigh, North Carolina",Eastern Air Lines,Douglas DC-9-31 /Cessna 206,29,24,5,2,1,1,0
2564,1971-12-06,,"Tikaka, Sudan",Sudan Airways,Fokker F-27 Friendship 200,42,37,5,10,9,1,0
2565,1971-12-09,1225,"Chinnamanur, India",Indian Airlines,HAL-748-224 Srs.2,31,27,4,21,17,4,0
2566,1971-12-21,2332,"Sofia, Bulgaria",Balkan Bulgarian Airlines,Ilyushin IL-18B,73,62,11,28,26,2,0
2567,1971-12-24,1236,"Near Puerto Inca, Huanuco, Peru",Lineas Aereas Nacionales SA (Peru),Lockheed 188A Electra,92,86,6,91,85,6,0
2568,1972-01-06,1535,"Near Chetumal, Mexico",SAESA,Hawker Siddeley HS-748-230 Srs. 2A,23,18,5,23,18,5,0
2569,1972-01-07,1210,"Sierra de Atalayasa, Spain",Iberia Airlines,Sud-Aviation Caravelle VI-R,104,98,6,104,98,6,0
2570,1972-01-21,,"Near Funza, Colombia",Lineas Aéreas la Urraca,Vickers Viscount 837,20,15,5,20,15,5,0
2571,1972-01-21,1030,"Near Betania, Colombia",Miliitary - SATENA,Douglas C-47,39,36,3,39,36,3,0
2572,1972-01-26,1610,"Near Srbská Kamenice, Czech Republic",JAT Yugoslav Airlines,McDonnell Douglas DC-9-32,28,23,5,27,23,4,0
2573,1972-02-01,,"Near Tegal, Indonesia",Royal Air Laos/PENAS,Douglas DC-6,9,6,3,6,5,1,0
2574,1972-02-04,,"Pha Khao, Laos",Air America,de Havilland Canada C-7A Caribou,38,34,4,1,0,1,0
2575,1972-02-05,,"Near Valledupar, Colombia",TAC Colombia,Fairchild F-27,19,15,4,19,15,4,0
2576,1972-02-11,1320,"Near Vientiane, Laos",Royal Air Lao,Douglas DC-4,23,17,6,23,17,6,0
2577,1972-03-03,2048,"Albany, New York",Mohawk Airlines,Fairchild-Hiller FH-227-B,48,45,3,16,14,2,1
2578,1972-03-14,2200,"Near Al Fujayrah, United Arab Emirates",Sterling Airways,Aerospatiale Caravelle Super 10B,112,106,6,112,106,6,0
2579,1972-03-19,,"Shamsam Mountains, South Yemen",Egyptair,McDonnell Douglas DC-9-32,22,13,9,22,13,9,0
2580,1972-04-12,2126,"Near Rio de Janeiro, Brazil",VASP,NAMC YS-11A-211,25,21,4,25,21,4,0
2581,1972-04-16,2210,"Near Ardinello di Amaseno, Italy",Aero Transporti Italiani,Fokker F-27 Friendship 200,18,15,3,18,15,3,0
2582,1972-04-17,1718,"New York, New York",Helaire Helicopter,Bell 47J-2,3,2,1,3,2,1,0
2583,1972-04-18,939,"Addis Ababa, Ethiopia",East African Airways,BAC Super VC-10 1154,107,96,11,43,35,8,0
2584,1972-04-20,1620,"Near Moyobamba, Peru",SATCO,Douglas C-47D,6,2,4,6,2,4,0
2585,1972-04-24,1223,"Nyot Mo, Laos",Air America,Pilatus PC6CH2,10,9,1,4,4,0,0
2586,1972-05-04,2334,"Bratsk, USSR",Aeroflot,Yakovlev YAK-40,18,14,4,18,14,4,0
2587,1972-05-05,2224,"Near Carini, Sicily, Italy",Alitalia,McDonnell Douglas DC-8-43,115,108,7,115,108,7,0
2588,1972-05-08,,Venezuela,Aerotechnia,Douglas C-47B,7,5,2,7,5,2,0
2589,1972-05-10,1025,"Near Gia Dinh, South Vietnam",Military - U.S. Army,Boeing Vertol CH47A (helicopter),34,32,2,34,32,2,0
2590,1972-05-16,1230,"Svetlogorsk, Russia",Military - Russian Navy,Antonov An-26,9,0,9,9,0,9,25
2591,1972-05-18,1153,"Near Kharkov, Ukraine, USSR",Aeroflot,Antonov AN-10A,122,115,7,122,115,7,0
2592,1972-05-21,,"Lobito, Angola",DTA Angola Airlines,Fokker F-27 Friendship 200,25,19,6,22,17,5,0
2593,1972-05-27,1510,"Near Helgoland, Germany",General Air,de Havilland Canada DHC-6 Twin Otter,13,10,3,8,6,2,0
2594,1972-05-29,,"Cruzeiro do Sul Acre, Brazil",Amazonese Importacao e Exportacao,Lockheed 049 Constellation,18,15,3,9,6,3,0
2595,1972-05-29,604,"Dulac, Louisiana",Petrolium Helicopter,Bell 205A,11,10,1,11,10,1,0
2596,1972-05-30,624,"Dallas/Ft. Worth, Texas",Delta Air Lines,McDonnell Douglas DC-9-14,4,0,4,4,0,4,0
2597,1972-06-05,,"Near Pleiku, Vietnam",Air America,Curtiss C-46A,32,29,3,32,29,3,0
2598,1972-06-13,,"Santiago, Chile",Aerolineas Flecha Austral,Curtiss C-46D,3,0,3,3,0,3,0
2599,1972-06-13,,"Near an Loc, South Vietnam",Military - Vietnamese Air Force,Boeing Vertol CH-47 (helicopter),47,,,47,,,0
2600,1972-06-14,2020,"Near New Delhi, India",Japan Air Lines,McDonnell Douglas DC-8-53,87,76,11,82,72,10,4
2601,1972-06-15,1400,"Near Pleiku, South Vietnam",Cathay Pacific Airways,Convair CV-880-22M-21,81,71,10,81,71,10,0
2602,1972-06-18,1611,"London Heathrow,  Staines, Surrey, England",British European Airways,Hawker Siddeley Trident 1C,118,112,6,118,112,6,0
2603,1972-06-24,2317,"Ponce, Puerto Rico",Prinair,de Havilland DH-114 Heron 2B,20,18,2,5,3,2,0
2604,1972-06-29,937,"Appleton, Wisconsin",North Central Airlines / Air Wisconsin,Convair CV-580/De Hav. Twin Otter 100,13,8,5,13,8,5,0
2605,1972-07-05,,"San Francisco, California",Pacific Southwest Airlines,Boeing 737-200,86,79,7,3,3,0,0
2606,1972-07-06,200,"Off Las Palmas, Canary Islands, Spain",Aviaco,McDonnell Douglas DC-8-52,10,0,10,10,0,10,0
2607,1972-07-11,,"Near Quang Tri, South Vietnam",Military - U.S. Marine Corps,Sikorsky CH-53D (helicopter),67,60,7,52,50,2,0
2608,1972-07-11,1600,"Near Grytoya, Norway",Military - Royal Norwegian Air Force,de Havilland Canada DHC-6 Twin Otter 100,19,17,2,19,17,2,0
2609,1972-07-20,,"Corfu Island, Greece",Charter,Sud-Aviation SE210 Caravelle,84,,,1,1,0,0
2610,1972-07-29,653,"Villavicencio, Colombia",AVIANCA / AVIANCA,Douglas DC-3 / Douglas DC-3,38,32,6,38,32,6,0
2611,1972-08-12,2242,"Near Delhi, India",Indian Airlines,Fokker F-27 Friendship 100,18,14,4,18,14,4,0
2612,1972-08-12,400,"Near Soc Trang, South Vietnam",Military - U.S. Air Force,Lockheed C-130E,44,36,8,30,23,7,0
2613,1972-08-14,1700,"Near Konigs Wusterausen, East Germany",Interflug,Ilyushin IL-62,156,148,8,156,148,8,0
2614,1972-08-16,,"Near Sandoway, Burma",Burma Airways,Douglas DC-3 (C-47A-DK),31,27,4,26,22,4,0
2615,1972-08-27,,"Canaima, Venezuela",Lineas Areas Venezolanas,Douglas C-47-DL,34,31,3,34,31,3,0
2616,1972-08-28,1430,"Papua, New Guinea",Military - Royal Australian Air Force,de Havilland Canada DHC-4 Caribou,29,26,3,25,22,3,0
2617,1972-08-31,1019,"Near Magnitogorsk, Russia",Aeroflot,Ilyushin IL-18,102,93,9,102,93,9,0
2618,1972-09-01,,"Mt. Giluwe, Papua, New Guinea",Ansett Airlines of Papua New Guinea,Shorts SC-7 Skyvan 3-300,4,3,1,4,3,1,0
2619,1972-09-07,1757,"Trinidad, Bolivia",Servicios Aereas Virgen de Copacabana,Curtiss C-46A-40-CU,8,6,2,1,0,1,0
2620,1972-09-10,1020,"Gondar, Ethiopia",Ethiopian Airlines,Douglas DC-3,11,8,3,11,8,3,0
2621,1972-09-13,1200,"Near Dhulikhel, Nepal",Military - Royal Nepalese Air Force,Douglas C-47,31,27,4,31,27,4,0
2622,1972-09-24,,"Sacramento, California",Private,F-86 Sabrejet,1,0,1,0,0,0,22
2623,1972-09-24,,"Near Ben Cat, South Vietnam",Air Vietnam (South Vietnam),Douglas C-54D-1-DC,13,8,5,10,6,4,0
2624,1972-10-01,1925,"Near Adler, USSR",Aeroflot,Ilyushin IL-18B,108,108,8,108,100,8,0
2625,1972-10-02,,"Kampot, Cambodia",Cambodia Air,Douglas DC-3,9,7,2,9,7,2,0
2626,1972-10-13,1530,"Near San Fernando, Chile",Uruguayan Air Force - TAMU,Fairchild-Hiller FH-227D/LCD,45,40,5,29,24,5,0
2627,1972-10-13,2150,"Near Moscow, USSR",Aeroflot,Ilyushin IL-62,174,164,10,174,164,10,0
2628,1972-10-16,900,Off the Alaska coast,Private,Cessna 310C,4,3,1,4,3,1,0
2629,1972-10-21,2130,"Off Athens, Greece",Olympic Airways,NAMC YS-11A-202,53,49,4,37,36,1,0
2630,1972-10-23,,"Tanna, Vanuatu",Air Melanesie,Britten-Norman BN-2A-6 Islander,8,7,1,1,1,0,0
2631,1972-10-27,1918,"Near Noiretable, Loire, France",Air Inter,Vickers Viscount 724,68,63,5,60,55,5,0
2632,1972-10-30,2040,"Poggiorsini, Italy",Aero Transporti Italiani,Fokker F-27 Friendship 200,27,24,3,27,24,3,0
2633,1972-10-31,1800,"Near My Tho, South Vietnam",Military - U.S. Army,Boeing Vertol CH-47 (helicopter),22,,,22,,,0
2634,1972-11-04,2002,"Near Plovdiv, Bulgaria",Balkan Bulgarian Airlines,Ilyushin IL-14P,35,31,4,35,31,4,0
2635,1972-11-17,2320,"Elkton, Kentucky",Metro Air Systems,Beech G18S,11,10,1,11,10,1,0
2636,1972-11-28,1951,"Near Moscow, Russia",Japan Air Lines,McDonnell Douglas DC-8-62,76,61,15,62,53,9,0
